rssid,url,error_message
7741,https://www.mobtada.com/world/1537832/%D8%B5%D8%AD%D8%A9-%D8%BA%D8%B2%D8%A9-17-%D8%A3%D9%84%D9%81-%D9%85%D8%B1%D9%8A%D8%B6-%D9%85%D9%87%D8%AF%D8%AF%D9%88%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AE%D8%B1%D9%88%D8%AC-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D8%B9%D9%86-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A9,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.mobtada.com/world/1537832/%D8%B5%D8%AD%D8%A9-%D8%BA%D8%B2%D8%A9-17-%D8%A3%D9%84%D9%81-%D9%85%D8%B1%D9%8A%D8%B6-%D9%85%D9%87%D8%AF%D8%AF%D9%88%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AE%D8%B1%D9%88%D8%AC-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D8%B9%D9%86-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A9 on URL https://www.mobtada.com/world/1537832/%D8%B5%D8%AD%D8%A9-%D8%BA%D8%B2%D8%A9-17-%D8%A3%D9%84%D9%81-%D9%85%D8%B1%D9%8A%D8%B6-%D9%85%D9%87%D8%AF%D8%AF%D9%88%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AE%D8%B1%D9%88%D8%AC-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D8%B9%D9%86-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A9
3572,https://www.al-jazirahonline.com/2025/08/28/439534/,"Article `download()` failed with HTTPSConnectionPool(host='www.al-jazirahonline.com', port=443): Read timed out. on URL https://www.al-jazirahonline.com/2025/08/28/439534/"
4452,https://www.albiladpress.com/news/2025/6163/spaces/935094.html,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.albiladpress.com/news/2025/6163/spaces/935094.html on URL https://www.albiladpress.com/news/2025/6163/spaces/935094.html
9456,https://cnnbusinessarabic.com/sectors/1125884/%D8%AE%D8%B7%D8%A9-%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-2026-%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%AA%D8%A8-%D9%88%D8%AA%D8%AD%D9%81%D9%8A%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1,Article `download()` failed with 403 Client Error: Forbidden for url: https://cnnbusinessarabic.com/sectors/1125884/%D8%AE%D8%B7%D8%A9-%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-2026-%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%AA%D8%A8-%D9%88%D8%AA%D8%AD%D9%81%D9%8A%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1 on URL https://cnnbusinessarabic.com/sectors/1125884/%D8%AE%D8%B7%D8%A9-%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-2026-%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%AA%D8%A8-%D9%88%D8%AA%D8%AD%D9%81%D9%8A%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1
4444,https://almashhad.com/article/773112298002792-News/231316656840212-%D8%B1%D8%A6%D9%8A%D8%B3%D8%A9-%D9%88%D8%B2%D8%A7%D8%B1%D8%A1-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AA%D9%86%D8%AF%D8%AF-%D8%A8%D9%82%D8%AA%D9%84-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9/,"Article `download()` failed with HTTPSConnectionPool(host='almashhad.com', port=443): Read timed out. on URL https://almashhad.com/article/773112298002792-News/231316656840212-%D8%B1%D8%A6%D9%8A%D8%B3%D8%A9-%D9%88%D8%B2%D8%A7%D8%B1%D8%A1-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AA%D9%86%D8%AF%D8%AF-%D8%A8%D9%82%D8%AA%D9%84-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9/"
9498,https://web.almwatenalmasry.com/153157,"Article `download()` failed with HTTPSConnectionPool(host='web.almwatenalmasry.com', port=443): Max retries exceeded with url: /153157 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7ba3d7e41b80>: Failed to resolve 'web.almwatenalmasry.com' ([Errno -2] Name or service not known)"")) on URL https://web.almwatenalmasry.com/153157"
1119,https://alrai.com/article/10910070/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%B1%D9%88%D8%A8%D9%8A%D9%88-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D9%85%D9%86%D9%81%D8%AA%D8%AD%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%B9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86,Article `download()` failed with 403 Client Error: Forbidden for url: https://alrai.com/article/10910070/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%B1%D9%88%D8%A8%D9%8A%D9%88-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D9%85%D9%86%D9%81%D8%AA%D8%AD%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%B9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86 on URL https://alrai.com/article/10910070/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%B1%D9%88%D8%A8%D9%8A%D9%88-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D9%85%D9%86%D9%81%D8%AA%D8%AD%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%B9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86
5732,https://www.alweeam.com.sa/1193418/2025/%d8%aa%d8%b9%d8%a7%d9%88%d9%86-%d8%b3%d8%b9%d9%88%d8%af%d9%8a-%d8%b3%d9%88%d8%b1%d9%8a-%d8%a7%d8%aa%d9%81%d8%a7%d9%82%d9%8a%d8%a9-%d9%88%d9%85%d8%b0%d9%83%d8%b1%d8%a7%d8%aa-%d8%aa%d9%81%d8%a7%d9%87/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alweeam.com.sa/1193418/2025/%D8%AA%D8%B9%D8%A7%D9%88%D9%86-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A-%D8%A7%D8%AA%D9%81%D8%A7%D9%82%D9%8A%D8%A9-%D9%88%D9%85%D8%B0%D9%83%D8%B1%D8%A7%D8%AA-%D8%AA%D9%81%D8%A7%D9%87/ on URL https://www.alweeam.com.sa/1193418/2025/%d8%aa%d8%b9%d8%a7%d9%88%d9%86-%d8%b3%d8%b9%d9%88%d8%af%d9%8a-%d8%b3%d9%88%d8%b1%d9%8a-%d8%a7%d8%aa%d9%81%d8%a7%d9%82%d9%8a%d8%a9-%d9%88%d9%85%d8%b0%d9%83%d8%b1%d8%a7%d8%aa-%d8%aa%d9%81%d8%a7%d9%87/
5468,https://www.albayan.ae/economy/business/world-economy/417249,"Article `download()` failed with HTTPSConnectionPool(host='www.albayan.ae', port=443): Max retries exceeded with url: /economy/business/world-economy/417249 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7ba3d8e8c080>: Failed to resolve 'www.albayan.ae' ([Errno -3] Temporary failure in name resolution)"")) on URL https://www.albayan.ae/economy/business/world-economy/417249"
11506,https://www.onearabia.me/local/hajj-and-umrah-minister-official-visit-kazakhstan-011-120463.html?28082025021539,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.onearabia.me/local/hajj-and-umrah-minister-official-visit-kazakhstan-011-120463.html?28082025021539 on URL https://www.onearabia.me/local/hajj-and-umrah-minister-official-visit-kazakhstan-011-120463.html?28082025021539
336,https://alroya.om/post/371589/%D8%B9-%D9%85%D8%A7%D9%86-%D9%88%D8%A8%D9%88%D8%B1%D9%83%D9%8A%D9%86%D8%A7-%D9%81%D8%A7%D8%B3%D9%88-%D8%AA%D8%AF%D8%B4%D9%86%D8%A7%D9%86-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B9%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D8%B0-%D9%87%D8%A8-%D9%88%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%B1%D8%B2,"Article `download()` failed with HTTPSConnectionPool(host='alroya.om', port=443): Max retries exceeded with url: /post/371589/%D8%B9-%D9%85%D8%A7%D9%86-%D9%88%D8%A8%D9%88%D8%B1%D9%83%D9%8A%D9%86%D8%A7-%D9%81%D8%A7%D8%B3%D9%88-%D8%AA%D8%AF%D8%B4%D9%86%D8%A7%D9%86-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B9%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D8%B0-%D9%87%D8%A8-%D9%88%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%B1%D8%B2 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7ba47c78f260>: Failed to resolve 'alroya.om' ([Errno -3] Temporary failure in name resolution)"")) on URL https://alroya.om/post/371589/%D8%B9-%D9%85%D8%A7%D9%86-%D9%88%D8%A8%D9%88%D8%B1%D9%83%D9%8A%D9%86%D8%A7-%D9%81%D8%A7%D8%B3%D9%88-%D8%AA%D8%AF%D8%B4%D9%86%D8%A7%D9%86-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B9%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D8%B0-%D9%87%D8%A8-%D9%88%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%B1%D8%B2"
6582,https://hormuz.news/%D8%B9%D8%B1%D8%A8%D9%89/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/%D8%A8%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A1-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A3%D8%B9%D8%B6%D8%A7%D8%A1/,"Article `download()` failed with HTTPSConnectionPool(host='hormuz.news', port=443): Max retries exceeded with url: /%D8%B9%D8%B1%D8%A8%D9%89/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/%D8%A8%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A1-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A3%D8%B9%D8%B6%D8%A7%D8%A1/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7ba3d6a57c20>: Failed to resolve 'hormuz.news' ([Errno -3] Temporary failure in name resolution)"")) on URL https://hormuz.news/%D8%B9%D8%B1%D8%A8%D9%89/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/%D8%A8%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%D8%A1-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A3%D8%B9%D8%B6%D8%A7%D8%A1/"
3160,https://www.sawtbeirut.com/world-news/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%88%D8%B7%D8%A7%D9%84%D8%A8%D9%8A-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%AC%D8%B1%D8%A7%D8%A1/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.sawtbeirut.com/world-news/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%88%D8%B7%D8%A7%D9%84%D8%A8%D9%8A-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%AC%D8%B1%D8%A7%D8%A1/ on URL https://www.sawtbeirut.com/world-news/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%88%D8%B7%D8%A7%D9%84%D8%A8%D9%8A-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%AC%D8%B1%D8%A7%D8%A1/
6621,https://omannews.gov.om/topics/ar/5/show/455731,"Article `download()` failed with HTTPSConnectionPool(host='omannews.gov.om', port=443): Max retries exceeded with url: /topics/ar/5/show/455731 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))) on URL https://omannews.gov.om/topics/ar/5/show/455731"
6919,https://www.mobtada.com/sports/1537388/%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85-%D9%8A%D9%86%D8%A7%D9%82%D8%B4-%D8%B3%D8%A8%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AD%D9%8A%D8%A7%D8%B2-%D9%88%D8%AA%D8%A3%D8%AC%D9%8A%D8%AC-%D8%A7%D9%84%D8%AA%D8%B9%D8%B5%D8%A8,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.mobtada.com/sports/1537388/%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85-%D9%8A%D9%86%D8%A7%D9%82%D8%B4-%D8%B3%D8%A8%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AD%D9%8A%D8%A7%D8%B2-%D9%88%D8%AA%D8%A3%D8%AC%D9%8A%D8%AC-%D8%A7%D9%84%D8%AA%D8%B9%D8%B5%D8%A8 on URL https://www.mobtada.com/sports/1537388/%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85-%D9%8A%D9%86%D8%A7%D9%82%D8%B4-%D8%B3%D8%A8%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AD%D9%8A%D8%A7%D8%B2-%D9%88%D8%AA%D8%A3%D8%AC%D9%8A%D8%AC-%D8%A7%D9%84%D8%AA%D8%B9%D8%B5%D8%A8
7265,https://www.egypttoday.com/Article/1/141943/25th-%E2%80%98Zad-al-Izza%E2%80%99-aid-convoy-enters-Gaza,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.egypttoday.com/Article/1/141943/25th-%E2%80%98Zad-al-Izza%E2%80%99-aid-convoy-enters-Gaza on URL https://www.egypttoday.com/Article/1/141943/25th-%E2%80%98Zad-al-Izza%E2%80%99-aid-convoy-enters-Gaza
1119,https://alrai.com/article/10909483/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D9%86%D8%AA%D8%B8%D8%B1%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A8%D8%B1%D8%B5%D8%A7%D8%B5-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3,Article `download()` failed with 403 Client Error: Forbidden for url: https://alrai.com/article/10909483/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D9%86%D8%AA%D8%B8%D8%B1%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A8%D8%B1%D8%B5%D8%A7%D8%B5-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3 on URL https://alrai.com/article/10909483/%D8%B9%D8%B1%D8%A8%D9%8A-%D9%88%D8%AF%D9%88%D9%84%D9%8A/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-4-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D9%85%D9%86%D8%AA%D8%B8%D8%B1%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A8%D8%B1%D8%B5%D8%A7%D8%B5-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%81%D9%8A-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3
5736,https://www.alweeam.com.sa/1193326/2025/1193326/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alweeam.com.sa/1193326/2025/1193326/ on URL https://www.alweeam.com.sa/1193326/2025/1193326/
6621,https://omannews.gov.om/topics/ar/7/show/455747,"Article `download()` failed with HTTPSConnectionPool(host='omannews.gov.om', port=443): Max retries exceeded with url: /topics/ar/7/show/455747 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))) on URL https://omannews.gov.om/topics/ar/7/show/455747"
9465,https://cnnbusinessarabic.com/tags/%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D9%86%D8%A7%D8%B3,Article `download()` failed with 403 Client Error: Forbidden for url: https://cnnbusinessarabic.com/tags/%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D9%86%D8%A7%D8%B3 on URL https://cnnbusinessarabic.com/tags/%D8%B7%D9%8A%D8%B1%D8%A7%D9%86-%D9%86%D8%A7%D8%B3
5735,https://www.alweeam.com.sa/1193130/2025/%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d8%b1%d8%b9%d8%af%d9%8a%d8%a9-%d9%85%d8%b3%d8%aa%d9%85%d8%b1%d8%a9-%d8%b9%d9%84%d9%89-%d9%85%d8%b9%d8%b8%d9%85-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%ad%d8%aa/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alweeam.com.sa/1193130/2025/%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D8%B1%D8%B9%D8%AF%D9%8A%D8%A9-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%B9%D8%B8%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%AD%D8%AA/ on URL https://www.alweeam.com.sa/1193130/2025/%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d8%b1%d8%b9%d8%af%d9%8a%d8%a9-%d9%85%d8%b3%d8%aa%d9%85%d8%b1%d8%a9-%d8%b9%d9%84%d9%89-%d9%85%d8%b9%d8%b8%d9%85-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%ad%d8%aa/
4021,https://arabic.onearabia.me/local/emirati-womens-forum-dubai-women-establishment-011-94303.html,Article `download()` failed with 403 Client Error: Forbidden for url: https://arabic.onearabia.me/local/emirati-womens-forum-dubai-women-establishment-011-94303.html on URL https://arabic.onearabia.me/local/emirati-womens-forum-dubai-women-establishment-011-94303.html
5137,https://ca.investing.com/news/company-news/blackrock-discloses-152-stake-in-mural-oncology-93CH-4180672,Article `download()` failed with 403 Client Error: Forbidden for url: https://ca.investing.com/news/company-news/blackrock-discloses-152-stake-in-mural-oncology-93CH-4180672 on URL https://ca.investing.com/news/company-news/blackrock-discloses-152-stake-in-mural-oncology-93CH-4180672
5735,https://www.alweeam.com.sa/1193403/2025/%d8%ae%d8%a7%d8%af%d9%85-%d8%a7%d9%84%d8%ad%d8%b1%d9%85%d9%8a%d9%86-%d9%8a%d8%b5%d9%84-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d8%b6-%d9%82%d8%a7%d8%af%d9%85%d9%8b%d8%a7-%d9%85%d9%86-%d8%ac/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alweeam.com.sa/1193403/2025/%D8%AE%D8%A7%D8%AF%D9%85-%D8%A7%D9%84%D8%AD%D8%B1%D9%85%D9%8A%D9%86-%D9%8A%D8%B5%D9%84-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%82%D8%A7%D8%AF%D9%85%D9%8B%D8%A7-%D9%85%D9%86-%D8%AC/ on URL https://www.alweeam.com.sa/1193403/2025/%d8%ae%d8%a7%d8%af%d9%85-%d8%a7%d9%84%d8%ad%d8%b1%d9%85%d9%8a%d9%86-%d9%8a%d8%b5%d9%84-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d8%b6-%d9%82%d8%a7%d8%af%d9%85%d9%8b%d8%a7-%d9%85%d9%86-%d8%ac/
4460,https://www.alaraby.co.uk/sport/%D8%A8%D9%8A%D8%AA%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%87%D8%B0%D8%A7-%D8%B3%D8%A8%D8%A8-%D8%AF%D8%B9%D9%88%D8%A9-%D8%A2%D9%8A%D8%AA-%D9%86%D9%88%D8%B1%D9%8A-%D8%B1%D8%BA%D9%85-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9,"Article `download()` failed with HTTPSConnectionPool(host='www.alaraby.co.uk', port=443): Max retries exceeded with url: /sport/%D8%A8%D9%8A%D8%AA%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%87%D8%B0%D8%A7-%D8%B3%D8%A8%D8%A8-%D8%AF%D8%B9%D9%88%D8%A9-%D8%A2%D9%8A%D8%AA-%D9%86%D9%88%D8%B1%D9%8A-%D8%B1%D8%BA%D9%85-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))) on URL https://www.alaraby.co.uk/sport/%D8%A8%D9%8A%D8%AA%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%87%D8%B0%D8%A7-%D8%B3%D8%A8%D8%A8-%D8%AF%D8%B9%D9%88%D8%A9-%D8%A2%D9%8A%D8%AA-%D9%86%D9%88%D8%B1%D9%8A-%D8%B1%D8%BA%D9%85-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9"
2234,https://www.iraqinews.com/world/macron-gives-full-support-to-embattled-pm-as-crisis-looms-in-france/,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.iraqinews.com/world/macron-gives-full-support-to-embattled-pm-as-crisis-looms-in-france/ on URL https://www.iraqinews.com/world/macron-gives-full-support-to-embattled-pm-as-crisis-looms-in-france/
2276,https://ina.iq/ar/international/242023-.html,Article `download()` failed with 403 Client Error: Forbidden for url: https://ina.iq/ar/international/242023-.html on URL https://ina.iq/ar/international/242023-.html
4022,https://arabic.onearabia.me/local/emirati-womens-day-pride-achievements-011-94255.html,Article `download()` failed with 403 Client Error: Forbidden for url: https://arabic.onearabia.me/local/emirati-womens-day-pride-achievements-011-94255.html on URL https://arabic.onearabia.me/local/emirati-womens-day-pride-achievements-011-94255.html
2220,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-beyond-developments-launches-regions-first-forest-district-by-sea,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-beyond-developments-launches-regions-first-forest-district-by-sea on URL https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-beyond-developments-launches-regions-first-forest-district-by-sea
